id,ra1,dec1,ra2,dec2
Leo,142.534252,32.954508,143.478264,32.947436
Leo,143.478264,32.947436,144.422204,32.940514
Leo,144.422204,32.940514,145.366072,32.933746
Leo,145.366072,32.933746,146.309871,32.927132
Leo,146.309871,32.927132,147.253601,32.920675
Leo,147.253601,32.920675,148.197265,32.914376
Leo,148.197265,32.914376,149.140864,32.908238
Leo,149.140864,32.908238,150.084400,32.902261
Leo,150.084400,32.902300,150.077082,32.068984
Leo,150.077082,32.068984,150.069897,31.235668
Leo,150.069897,31.235668,150.062837,30.402352
Leo,150.062837,30.402352,150.055896,29.569035
Leo,150.055896,29.569035,150.049069,28.735717
Leo,150.049069,28.735717,150.042350,27.902400
Leo,150.042300,27.902400,150.962102,27.896731
Leo,150.962102,27.896731,151.881858,27.891218
Leo,151.881858,27.891218,152.801569,27.885863
Leo,152.801569,27.885863,153.721237,27.880667
Leo,153.721237,27.880667,154.640862,27.875631
Leo,154.640862,27.875631,155.560446,27.870758
Leo,155.560446,27.870758,156.479990,27.866048
Leo,156.479990,27.866048,157.399497,27.861502
Leo,157.399497,27.861502,158.318966,27.857122
Leo,158.318966,27.857122,159.238400,27.852908
Leo,159.238400,27.852900,159.232706,26.852920
Leo,159.232706,26.852920,159.227111,25.852941
Leo,159.227111,25.852941,159.221611,24.852961
Leo,159.221611,24.852961,159.216198,23.852981
Leo,159.216198,23.852981,159.210869,22.853000
Leo,159.210900,22.853000,160.143839,22.848896
Leo,160.143839,22.848896,161.076751,22.844965
Leo,161.076751,22.844965,162.009638,22.841208
Leo,162.009638,22.841208,162.942500,22.837628
Leo,162.942500,22.837600,162.945453,23.504267
Leo,162.945453,23.504267,162.948437,24.170934
Leo,162.948437,24.170934,162.951451,24.837600
Leo,162.951500,24.837600,163.883885,24.834197
Leo,163.883885,24.834197,164.816246,24.830972
Leo,164.816246,24.830972,165.748584,24.827925
Leo,165.748584,24.827925,166.680900,24.825057
Leo,166.680900,24.825000,166.684088,25.700000
Leo,166.684088,25.700000,166.687324,26.575000
Leo,166.687324,26.575000,166.690610,27.450000
Leo,166.690610,27.450000,166.693948,28.325000
Leo,166.694000,28.325000,167.616595,28.322339
Leo,167.616595,28.322339,168.539168,28.319854
Leo,168.539168,28.319854,169.461720,28.317547
Leo,169.461720,28.317547,170.384254,28.315418
Leo,170.384254,28.315418,171.306771,28.313468
Leo,171.306771,28.313468,172.229272,28.311697
Leo,172.229272,28.311697,173.151760,28.310106
Leo,173.151760,28.310106,174.074234,28.308694
Leo,174.074234,28.308694,174.996697,28.307463
Leo,174.996697,28.307463,175.919151,28.306413
Leo,175.919151,28.306413,176.841596,28.305543
Leo,176.841596,28.305543,177.764036,28.304855
Leo,177.764036,28.304855,178.686470,28.304348
Leo,178.686470,28.304348,179.608900,28.304023
Leo,179.608900,28.304000,179.608595,27.366500
Leo,179.608595,27.366500,179.608295,26.429000
Leo,179.608295,26.429000,179.608000,25.491500
Leo,179.608000,25.491500,179.607710,24.554000
Leo,179.607710,24.554000,179.607424,23.616500
Leo,179.607424,23.616500,179.607142,22.679000
Leo,179.607142,22.679000,179.606863,21.741500
Leo,179.606863,21.741500,179.606589,20.804000
Leo,179.606589,20.804000,179.606318,19.866500
Leo,179.606318,19.866500,179.606050,18.929000
Leo,179.606050,18.929000,179.605784,17.991500
Leo,179.605784,17.991500,179.605522,17.054000
Leo,179.605522,17.054000,179.605263,16.116500
Leo,179.605263,16.116500,179.605005,15.179000
Leo,179.605005,15.179000,179.604751,14.241500
Leo,179.604751,14.241500,179.604498,13.304000
Leo,179.604500,13.304000,179.604299,12.554000
Leo,179.604299,12.554000,179.604100,11.804000
Leo,179.604100,11.804000,179.603901,11.054000
Leo,179.603901,11.054000,179.603703,10.304000
Leo,179.603700,10.304000,178.730704,10.304303
Leo,178.730704,10.304303,177.857707,10.304768
Leo,177.857707,10.304768,176.984708,10.305395
Leo,176.984708,10.305395,176.111708,10.306183
Leo,176.111708,10.306183,175.238705,10.307132
Leo,175.238705,10.307132,174.365700,10.308243
Leo,174.365700,10.308300,174.364411,9.391633
Leo,174.364411,9.391633,174.363129,8.474967
Leo,174.363129,8.474967,174.361854,7.558300
Leo,174.361854,7.558300,174.360583,6.641633
Leo,174.360583,6.641633,174.359318,5.724967
Leo,174.359318,5.724967,174.358056,4.808300
Leo,174.358056,4.808300,174.356798,3.891633
Leo,174.356798,3.891633,174.355542,2.974967
Leo,174.355542,2.974967,174.354289,2.058300
Leo,174.354289,2.058300,174.353037,1.141633
Leo,174.353037,1.141633,174.351786,0.224967
Leo,174.351786,0.224967,174.350535,-0.691700
Leo,174.350500,-0.691700,174.349330,-1.548843
Leo,174.349330,-1.548843,174.348159,-2.405986
Leo,174.348159,-2.405986,174.346986,-3.263129
Leo,174.346986,-3.263129,174.345811,-4.120271
Leo,174.345811,-4.120271,174.344634,-4.977414
Leo,174.344634,-4.977414,174.343454,-5.834557
Leo,174.343454,-5.834557,174.342270,-6.691700
Leo,174.342300,-6.691700,173.382675,-6.690294
Leo,173.382675,-6.690294,172.423052,-6.688694
Leo,172.423052,-6.688694,171.463434,-6.686901
Leo,171.463434,-6.686901,170.503819,-6.684916
Leo,170.503819,-6.684916,169.544209,-6.682739
Leo,169.544209,-6.682739,168.584604,-6.680371
Leo,168.584604,-6.680371,167.625005,-6.677812
Leo,167.625005,-6.677812,166.665411,-6.675064
Leo,166.665411,-6.675064,165.705823,-6.672126
Leo,165.705823,-6.672126,164.746241,-6.669000
Leo,164.746241,-6.669000,163.786667,-6.665687
Leo,163.786667,-6.665687,162.827100,-6.662187
Leo,162.827100,-6.662200,162.830348,-5.805057
Leo,162.830348,-5.805057,162.833585,-4.947914
Leo,162.833585,-4.947914,162.836815,-4.090771
Leo,162.836815,-4.090771,162.840037,-3.233629
Leo,162.840037,-3.233629,162.843254,-2.376486
Leo,162.843254,-2.376486,162.846467,-1.519343
Leo,162.846467,-1.519343,162.849677,-0.662200
LMi,140.646000,32.969100,140.656101,33.861917
LMi,140.656101,33.861917,140.666416,34.754733
LMi,140.666416,34.754733,140.676956,35.647548
LMi,140.676956,35.647548,140.687735,36.540363
LMi,140.687735,36.540363,140.698765,37.433176
LMi,140.698765,37.433176,140.710062,38.325988
LMi,140.710062,38.325988,140.721640,39.218800
LMi,140.721600,39.218800,141.548514,39.212338
LMi,141.548514,39.212338,142.375353,39.205989
LMi,142.375353,39.205989,143.202120,39.199754
LMi,143.202120,39.199754,144.028816,39.193635
LMi,144.028816,39.193635,144.855442,39.187633
LMi,144.855442,39.187633,145.681999,39.181750
LMi,145.682000,39.181800,145.690891,39.931767
LMi,145.690891,39.931767,145.699978,40.681734
LMi,145.699978,40.681734,145.709273,41.431699
LMi,145.709200,41.431700,146.672784,41.424991
LMi,146.672784,41.424991,147.636272,41.418447
LMi,147.636272,41.418447,148.599666,41.412069
LMi,148.599666,41.412069,149.562969,41.405859
LMi,149.562969,41.405859,150.526183,41.399819
LMi,150.526183,41.399819,151.489310,41.393950
LMi,151.489310,41.393950,152.452354,41.388255
LMi,152.452354,41.388255,153.415316,41.382734
LMi,153.415316,41.382734,154.378200,41.377389
LMi,154.378200,41.377400,154.371802,40.710734
LMi,154.371802,40.710734,154.365531,40.044067
LMi,154.365531,40.044067,154.359381,39.377400
LMi,154.359400,39.377400,155.276034,39.372477
LMi,155.276034,39.372477,156.192606,39.367716
LMi,156.192606,39.367716,157.109118,39.363118
LMi,157.109118,39.363118,158.025572,39.358685
LMi,158.025572,39.358685,158.941970,39.354418
LMi,158.941970,39.354418,159.858314,39.350318
LMi,159.858314,39.350318,160.774607,39.346385
LMi,160.774607,39.346385,161.690851,39.342622
LMi,161.690851,39.342622,162.607048,39.339028
LMi,162.607048,39.339028,163.523200,39.335604
LMi,163.523200,39.335600,163.517195,38.335617
LMi,163.517195,38.335617,163.511354,37.335634
LMi,163.511354,37.335634,163.505667,36.335651
LMi,163.505667,36.335651,163.500124,35.335668
LMi,163.500124,35.335668,163.494716,34.335684
LMi,163.494716,34.335684,163.489435,33.335700
LMi,163.489400,33.335700,164.295637,33.332829
LMi,164.295637,33.332829,165.101848,33.330091
LMi,165.101848,33.330091,165.908036,33.327487
LMi,165.908036,33.327487,166.714200,33.325018
LMi,166.714200,33.325000,166.710676,32.491667
LMi,166.710676,32.491667,166.707217,31.658334
LMi,166.707217,31.658334,166.703820,30.825000
LMi,166.703820,30.825000,166.700481,29.991667
LMi,166.700481,29.991667,166.697197,29.158334
LMi,166.697197,29.158334,166.693967,28.325000
LMi,166.694000,28.325000,166.690662,27.450000
LMi,166.690662,27.450000,166.687377,26.575000
LMi,166.687377,26.575000,166.684141,25.700000
LMi,166.684141,25.700000,166.680952,24.825000
LMi,166.680900,24.825000,165.748584,24.827868
LMi,165.748584,24.827868,164.816246,24.830915
LMi,164.816246,24.830915,163.883885,24.834141
LMi,163.883885,24.834141,162.951500,24.837543
LMi,162.951500,24.837600,162.948485,24.170933
LMi,162.948485,24.170933,162.945502,23.504267
LMi,162.945502,23.504267,162.942549,22.837600
LMi,162.942500,22.837600,162.009638,22.841181
LMi,162.009638,22.841181,161.076751,22.844937
LMi,161.076751,22.844937,160.143839,22.848868
LMi,160.143839,22.848868,159.210900,22.852972
LMi,159.210900,22.853000,159.216229,23.852980
LMi,159.216229,23.852980,159.221642,24.852961
LMi,159.221642,24.852961,159.227143,25.852941
LMi,159.227143,25.852941,159.232737,26.852920
LMi,159.232737,26.852920,159.238431,27.852900
LMi,159.238400,27.852900,158.318966,27.857114
LMi,158.318966,27.857114,157.399496,27.861494
LMi,157.399496,27.861494,156.479990,27.866040
LMi,156.479990,27.866040,155.560446,27.870750
LMi,155.560446,27.870750,154.640862,27.875623
LMi,154.640862,27.875623,153.721236,27.880659
LMi,153.721236,27.880659,152.801569,27.885854
LMi,152.801569,27.885854,151.881858,27.891209
LMi,151.881858,27.891209,150.962102,27.896722
LMi,150.962102,27.896722,150.042300,27.902392
LMi,150.042300,27.902400,150.049019,28.735718
LMi,150.049019,28.735718,150.055846,29.569035
LMi,150.055846,29.569035,150.062786,30.402352
LMi,150.062786,30.402352,150.069846,31.235668
LMi,150.069846,31.235668,150.077032,32.068985
LMi,150.077032,32.068985,150.084350,32.902300
LMi,150.084400,32.902300,149.140864,32.908277
LMi,149.140864,32.908277,148.197265,32.914415
LMi,148.197265,32.914415,147.253601,32.920713
LMi,147.253601,32.920713,146.309871,32.927170
LMi,146.309871,32.927170,145.366073,32.933784
LMi,145.366073,32.933784,144.422205,32.940553
LMi,144.422205,32.940553,143.478265,32.947474
LMi,143.478265,32.947474,142.534252,32.954547
LMi,142.534252,32.954547,141.590164,32.961769
LMi,141.590164,32.961769,140.646000,32.969139
Lep,73.759300,-27.048000,74.591095,-27.057701
Lep,74.591095,-27.057701,75.422961,-27.067443
Lep,75.422961,-27.067443,76.254900,-27.077223
Lep,76.254900,-27.077200,77.238642,-27.088812
Lep,77.238642,-27.088812,78.222486,-27.100472
Lep,78.222486,-27.100472,79.206431,-27.112177
Lep,79.206431,-27.112177,80.190479,-27.123923
Lep,80.190479,-27.123923,81.174631,-27.135707
Lep,81.174631,-27.135707,82.158885,-27.147525
Lep,82.158885,-27.147525,83.143243,-27.159374
Lep,83.143243,-27.159374,84.127705,-27.171251
Lep,84.127705,-27.171251,85.112272,-27.183152
Lep,85.112272,-27.183152,86.096944,-27.195073
Lep,86.096944,-27.195073,87.081721,-27.207010
Lep,87.081721,-27.207010,88.066603,-27.218962
Lep,88.066603,-27.218962,89.051590,-27.230923
Lep,89.051590,-27.230923,90.036684,-27.242890
Lep,90.036684,-27.242890,91.021883,-27.254860
Lep,91.021883,-27.254860,92.007189,-27.266829
Lep,92.007189,-27.266829,92.992600,-27.278794
Lep,92.992600,-27.278800,93.007162,-26.323009
Lep,93.007162,-26.323009,93.021486,-25.367216
Lep,93.021486,-25.367216,93.035586,-24.411422
Lep,93.035586,-24.411422,93.049473,-23.455627
Lep,93.049473,-23.455627,93.063160,-22.499830
Lep,93.063160,-22.499830,93.076660,-21.544033
Lep,93.076660,-21.544033,93.089983,-20.588234
Lep,93.089983,-20.588234,93.103140,-19.632434
Lep,93.103140,-19.632434,93.116142,-18.676633
Lep,93.116142,-18.676633,93.128998,-17.720832
Lep,93.128998,-17.720832,93.141717,-16.765030
Lep,93.141717,-16.765030,93.154309,-15.809226
Lep,93.154309,-15.809226,93.166783,-14.853422
Lep,93.166783,-14.853422,93.179146,-13.897618
Lep,93.179146,-13.897618,93.191409,-12.941813
Lep,93.191409,-12.941813,93.203577,-11.986007
Lep,93.203577,-11.986007,93.215660,-11.030201
Lep,93.215600,-11.030200,92.365580,-11.019880
Lep,92.365580,-11.019880,91.515590,-11.009555
Lep,91.515590,-11.009555,90.665630,-10.999229
Lep,90.665630,-10.999229,89.815700,-10.988903
Lep,89.815700,-10.988903,88.965799,-10.978579
Lep,88.965800,-10.978500,88.028455,-10.967120
Lep,88.028455,-10.967120,87.091145,-10.955748
Lep,87.091145,-10.955748,86.153872,-10.944389
Lep,86.153872,-10.944389,85.216634,-10.933045
Lep,85.216634,-10.933045,84.279432,-10.921719
Lep,84.279432,-10.921719,83.342265,-10.910414
Lep,83.342265,-10.910414,82.405134,-10.899134
Lep,82.405134,-10.899134,81.468037,-10.887880
Lep,81.468037,-10.887880,80.530976,-10.876657
Lep,80.530976,-10.876657,79.593949,-10.865467
Lep,79.593949,-10.865467,78.656957,-10.854313
Lep,78.656957,-10.854313,77.720000,-10.843198
Lep,77.720000,-10.843200,76.887240,-10.833356
Lep,76.887240,-10.833356,76.054507,-10.823548
Lep,76.054507,-10.823548,75.221800,-10.813777
Lep,75.221800,-10.813800,75.211148,-11.688751
Lep,75.211148,-11.688751,75.200428,-12.563701
Lep,75.200428,-12.563701,75.189636,-13.438651
Lep,75.189636,-13.438651,75.178764,-14.313601
Lep,75.178700,-14.313600,74.554240,-14.306298
Lep,74.554240,-14.306298,73.929800,-14.299020
Lep,73.929800,-14.299000,73.917591,-15.279698
Lep,73.917591,-15.279698,73.905268,-16.260395
Lep,73.905268,-16.260395,73.892821,-17.241091
Lep,73.892821,-17.241091,73.880241,-18.221786
Lep,73.880241,-18.221786,73.867519,-19.202481
Lep,73.867519,-19.202481,73.854644,-20.183174
Lep,73.854644,-20.183174,73.841606,-21.163867
Lep,73.841606,-21.163867,73.828394,-22.144559
Lep,73.828394,-22.144559,73.814996,-23.125250
Lep,73.814996,-23.125250,73.801401,-24.105939
Lep,73.801401,-24.105939,73.787597,-25.086627
Lep,73.787597,-25.086627,73.773569,-26.067314
Lep,73.773569,-26.067314,73.759304,-27.048000
Lib,227.853000,-0.474300,226.960163,-0.482182
Lib,226.960163,-0.482182,226.067325,-0.489947
Lib,226.067325,-0.489947,225.174484,-0.497592
Lib,225.174484,-0.497592,224.281641,-0.505117
Lib,224.281641,-0.505117,223.388796,-0.512520
Lib,223.388796,-0.512520,222.495949,-0.519798
Lib,222.495949,-0.519798,221.603100,-0.526949
Lib,221.603100,-0.526900,221.610159,-1.415767
Lib,221.610159,-1.415767,221.617223,-2.304634
Lib,221.617223,-2.304634,221.624295,-3.193501
Lib,221.624295,-3.193501,221.631380,-4.082367
Lib,221.631380,-4.082367,221.638481,-4.971234
Lib,221.638481,-4.971234,221.645601,-5.860101
Lib,221.645601,-5.860101,221.652744,-6.748967
Lib,221.652744,-6.748967,221.659913,-7.637834
Lib,221.659913,-7.637834,221.667112,-8.526700
Lib,221.667100,-8.526700,220.773065,-8.533733
Lib,220.773065,-8.533733,219.879012,-8.540636
Lib,219.879012,-8.540636,218.984943,-8.547408
Lib,218.984943,-8.547408,218.090857,-8.554047
Lib,218.090857,-8.554047,217.196754,-8.560552
Lib,217.196754,-8.560552,216.302635,-8.566920
Lib,216.302635,-8.566920,215.408500,-8.573150
Lib,215.408500,-8.573100,215.415094,-9.506415
Lib,215.415094,-9.506415,215.421723,-10.439729
Lib,215.421723,-10.439729,215.428393,-11.373044
Lib,215.428393,-11.373044,215.435106,-12.306358
Lib,215.435106,-12.306358,215.441868,-13.239672
Lib,215.441868,-13.239672,215.448681,-14.172986
Lib,215.448681,-14.172986,215.455551,-15.106299
Lib,215.455551,-15.106299,215.462481,-16.039613
Lib,215.462481,-16.039613,215.469477,-16.972926
Lib,215.469477,-16.972926,215.476542,-17.906239
Lib,215.476542,-17.906239,215.483682,-18.839552
Lib,215.483682,-18.839552,215.490902,-19.772864
Lib,215.490902,-19.772864,215.498208,-20.706177
Lib,215.498208,-20.706177,215.505603,-21.639488
Lib,215.505603,-21.639488,215.513095,-22.572800
Lib,215.513100,-22.572800,215.519875,-23.406100
Lib,215.519875,-23.406100,215.526736,-24.239400
Lib,215.526736,-24.239400,215.533688,-25.072700
Lib,215.533700,-25.072700,216.446952,-25.066335
Lib,216.446952,-25.066335,217.360155,-25.059828
Lib,217.360155,-25.059828,218.273308,-25.053178
Lib,218.273308,-25.053178,219.186410,-25.046390
Lib,219.186410,-25.046390,220.099459,-25.039463
Lib,220.099459,-25.039463,221.012455,-25.032400
Lib,221.012455,-25.032400,221.925397,-25.025202
Lib,221.925397,-25.025202,222.838283,-25.017872
Lib,222.838283,-25.017872,223.751113,-25.010412
Lib,223.751113,-25.010412,224.663885,-25.002822
Lib,224.663885,-25.002822,225.576600,-24.995106
Lib,225.576600,-24.995100,225.585306,-25.828401
Lib,225.585306,-25.828401,225.594135,-26.661702
Lib,225.594135,-26.661702,225.603094,-27.495003
Lib,225.603094,-27.495003,225.612190,-28.328302
Lib,225.612190,-28.328302,225.621429,-29.161601
Lib,225.621429,-29.161601,225.630820,-29.994900
Lib,225.630800,-29.994900,226.572855,-29.986804
Lib,226.572855,-29.986804,227.514831,-29.978578
Lib,227.514831,-29.978578,228.456727,-29.970223
Lib,228.456727,-29.970223,229.398542,-29.961742
Lib,229.398542,-29.961742,230.340274,-29.953137
Lib,230.340274,-29.953137,231.281923,-29.944411
Lib,231.281923,-29.944411,232.223487,-29.935566
Lib,232.223487,-29.935566,233.164965,-29.926604
Lib,233.164965,-29.926604,234.106357,-29.917528
Lib,234.106357,-29.917528,235.047660,-29.908340
Lib,235.047660,-29.908340,235.988875,-29.899042
Lib,235.988875,-29.899042,236.930001,-29.889638
Lib,236.930000,-29.889600,236.917419,-28.939664
Lib,236.917419,-28.939664,236.905067,-27.989728
Lib,236.905067,-27.989728,236.892931,-27.039790
Lib,236.892931,-27.039790,236.880998,-26.089851
Lib,236.880998,-26.089851,236.869258,-25.139912
Lib,236.869258,-25.139912,236.857699,-24.189971
Lib,236.857699,-24.189971,236.846311,-23.240029
Lib,236.846311,-23.240029,236.835084,-22.290087
Lib,236.835084,-22.290087,236.824008,-21.340144
Lib,236.824008,-21.340144,236.813075,-20.390200
Lib,236.813100,-20.390200,237.752865,-20.380704
Lib,237.752865,-20.380704,238.692570,-20.371107
Lib,238.692570,-20.371107,239.632215,-20.361410
Lib,239.632215,-20.361410,240.571800,-20.351617
Lib,240.571800,-20.351600,240.560867,-19.428580
Lib,240.560867,-19.428580,240.550057,-18.505559
Lib,240.550057,-18.505559,240.539363,-17.582538
Lib,240.539363,-17.582538,240.528778,-16.659516
Lib,240.528778,-16.659516,240.518294,-15.736494
Lib,240.518294,-15.736494,240.507905,-14.813471
Lib,240.507905,-14.813471,240.497604,-13.890448
Lib,240.497604,-13.890448,240.487385,-12.967424
Lib,240.487385,-12.967424,240.477242,-12.044400
Lib,240.477242,-12.044400,240.467168,-11.121375
Lib,240.467168,-11.121375,240.457157,-10.198351
Lib,240.457157,-10.198351,240.447205,-9.275325
Lib,240.447205,-9.275325,240.437305,-8.352300
Lib,240.437300,-8.352300,240.427160,-7.402360
Lib,240.427160,-7.402360,240.417063,-6.452421
Lib,240.417063,-6.452421,240.407004,-5.502481
Lib,240.407004,-5.502481,240.396978,-4.552541
Lib,240.396978,-4.552541,240.386977,-3.602600
Lib,240.387000,-3.602600,239.425145,-3.612624
Lib,239.425145,-3.612624,238.463278,-3.622546
Lib,238.463278,-3.622546,237.501400,-3.632363
Lib,237.501400,-3.632363,236.539511,-3.642073
Lib,236.539511,-3.642073,235.577610,-3.651672
Lib,235.577610,-3.651672,234.615697,-3.661158
Lib,234.615697,-3.661158,233.653773,-3.670528
Lib,233.653773,-3.670528,232.691838,-3.679780
Lib,232.691838,-3.679780,231.729892,-3.688910
Lib,231.729892,-3.688910,230.767936,-3.697917
Lib,230.767936,-3.697917,229.805968,-3.706798
Lib,229.805968,-3.706798,228.843989,-3.715551
Lib,228.843989,-3.715551,227.882000,-3.724172
Lib,227.882000,-3.724200,227.874750,-2.911725
Lib,227.874750,-2.911725,227.867511,-2.099250
Lib,227.867511,-2.099250,227.860280,-1.286775
Lib,227.860280,-1.286775,227.853053,-0.474300
Lup,214.656800,-55.580000,215.586812,-55.573721
Lup,215.586812,-55.573721,216.516671,-55.567294
Lup,216.516671,-55.567294,217.446373,-55.560719
Lup,217.446373,-55.560719,218.375914,-55.554000
Lup,218.375914,-55.554000,219.305291,-55.547138
Lup,219.305291,-55.547138,220.234501,-55.540134
Lup,220.234500,-55.540100,221.216330,-55.532547
Lup,221.216330,-55.532547,222.197966,-55.524840
Lup,222.197966,-55.524840,223.179404,-55.516982
Lup,223.179404,-55.516982,224.160641,-55.508975
Lup,224.160641,-55.508975,225.141672,-55.500822
Lup,225.141672,-55.500822,226.122495,-55.492524
